WallName,WallGlobalId,Name,GUID,Length,Width,Start_Point,Mid_Point,End_Point,Building_Storey
Basic Wall:STB 390:2635861,2mykBVwgn70RVUG38iKwdh,Basic Wall:STB 390:2635861,3RTYh6pXvCwx3K4EiVz870,1.6399999999999997,0.3900000000009639,"[66.51500000000003, 25.159999999999986, 5.47]","[67.33500000000004, 25.159999999999986, 5.47]","[68.15500000000003, 25.159999999999986, 5.47]",
Basic Wall:STB 285:2638142,3d_1gq49bB6Psel873HLIc,Basic Wall:STB 285:2638142,0LENlZh35D69Qzy7vexYOb,1.9800000000000004,3.047999999999998,"[63.857500000000044, 17.690999999999367, 4.439999999999998]","[64.84750000000005, 17.690999999999367, 4.439999999999998]","[65.83750000000005, 17.690999999999367, 4.439999999999998]",
Basic Wall:STB 285:2638142,3d_1gq49bB6Psel873HLIc,Basic Wall:STB 285:2638142,0F3XE5P3DDSv_d5NedgsY8,0.8603000000000037,3.0479999999999956,"[40.39469999999996, 17.69099999999945, 4.439999999999998]","[40.824849999999955, 17.69099999999945, 4.439999999999998]","[41.25499999999996, 17.69099999999945, 4.439999999999998]",
Basic Wall:STB 285:2638142,3d_1gq49bB6Psel873HLIc,Basic Wall:STB 285:2638142,26LN5EJ5vAHwFZhF$03_yB,0.8999999999999999,3.0479999999999956,"[-0.06500000003499215, 17.690999999999576, 4.439999999999998]","[0.3849999999650078, 17.690999999999576, 4.439999999999998]","[0.8349999999650077, 17.690999999999576, 4.439999999999998]",
Basic Wall:STB 300:2639385,3d_1gq49bB6Psel873HLE1,Basic Wall:STB 300:2639385,0LENlZh35D69Qzy7vexYUP,1.689999999999997,3.047999999999999,"[64.02, 4.630999999999965, 4.439999999999998]","[64.865, 4.630999999999965, 4.439999999999998]","[65.71, 4.630999999999965, 4.439999999999998]",
Basic Wall:STB 240:2640310,2YZsRZoZb85BisLWWnD2zT,Basic Wall:STB 240:2640310,2KZh_c4PX51hcyoKRAG3iQ,3.048,1.3449999999999998,"[65.56600000000005, 19.437500000000004, 4.439999999999998]","[67.09000000000005, 19.437500000000004, 4.439999999999998]","[68.61400000000005, 19.437500000000004, 4.439999999999998]",
Basic Wall:STB 300:2645024,3Szq9NZ5b6lANK8wF7TbZW,Basic Wall:STB 300:2645024,2KZh_c4PX51hcyoKRAG3mf,0.8099999999999978,3.048,"[66.24000000000005, 19.421000000000003, 4.439999999999998]","[66.64500000000005, 19.421000000000003, 4.439999999999998]","[67.05000000000005, 19.421000000000003, 4.439999999999998]",
Basic Wall:STB 150:2647774,1_LQ$EaFn3cAHjyu1GbA1m,Basic Wall:STB 150:2647774,1_LQ$EaFn3cAHjyvDGbA6v,3.048,0.8602999999999994,"[60.21099999999999, 21.257350000000024, 4.439999999999998]","[61.73499999999999, 21.257350000000024, 4.439999999999998]","[63.25899999999999, 21.257350000000024, 4.439999999999998]",
Basic Wall:STB 150:2648327,1_LQ$EaFn3cAHjyu1GbA_f,Basic Wall:STB 150:2648327,0A61UaGGT6JRqVsT6wwKGa,0.8903000000000012,3.048,"[37.832018570133485, 19.57100000000009, 4.439999999999998]","[38.27716857013348, 19.57100000000009, 4.439999999999998]","[38.72231857013349, 19.57100000000009, 4.439999999999998]",
Basic Wall:STB 150:2648327,1_LQ$EaFn3cAHjyu1GbA_f,Basic Wall:STB 150:2648327,0A61UaGGT6JRqVsT6wwKHQ,0.8902999999999969,3.048,"[42.43469999999999, 19.571000000000083, 4.439999999999998]","[42.87984999999999, 19.571000000000083, 4.439999999999998]","[43.32499999999999, 19.571000000000083, 4.439999999999998]",
Basic Wall:STB 150:2648327,1_LQ$EaFn3cAHjyu1GbA_f,Basic Wall:STB 150:2648327,0A61UaGGT6JRqVsT6wwLHq,0.8902999999999969,3.048,"[45.37985000000001, 19.571000000000073, 4.439999999999998]","[45.82500000000001, 19.571000000000073, 4.439999999999998]","[46.27015000000001, 19.571000000000073, 4.439999999999998]",
Basic Wall:STB 150:2648327,1_LQ$EaFn3cAHjyu1GbA_f,Basic Wall:STB 150:2648327,0A61UaGGT6JRqVsT6wwLHQ,0.8902999999999969,3.048,"[49.00470000000004, 19.571000000000055, 4.439999999999998]","[49.44985000000004, 19.571000000000055, 4.439999999999998]","[49.89500000000004, 19.571000000000055, 4.439999999999998]",
Basic Wall:STB 150:2648327,1_LQ$EaFn3cAHjyu1GbA_f,Basic Wall:STB 150:2648327,0A61UaGGT6JRqVsT6wwLVK,0.8902999999999969,3.048,"[56.209699999999984, 19.421000000000035, 4.439999999999998]","[56.65484999999998, 19.421000000000035, 4.439999999999998]","[57.09999999999998, 19.421000000000035, 4.439999999999998]",
Basic Wall:STB 150:2648327,1_LQ$EaFn3cAHjyu1GbA_f,Basic Wall:STB 150:2648327,0A61UaGGT6JRqVsT6wwL82,0.8902999999999969,3.048,"[59.8747, 19.571000000000023, 4.439999999999998]","[60.319849999999995, 19.571000000000023, 4.439999999999998]","[60.76499999999999, 19.571000000000023, 4.439999999999998]",
Basic Wall:STB 150:2648921,1_LQ$EaFn3cAHjyu1GbAtt,Basic Wall:STB 150:2648921,0WFrv2PrD9tuny4N65wuSI,0.8602999999999994,3.0480000000000045,"[1.7050000007044588, 19.431000000000047, 4.439999999999998]","[2.1351500007044586, 19.431000000000047, 4.439999999999998]","[2.5653000007044584, 19.431000000000047, 4.439999999999998]",
Basic Wall:STB 150:2648921,1_LQ$EaFn3cAHjyu1GbAtt,Basic Wall:STB 150:2648921,0WFrv2PrD9tuny4N65wuiH,0.8602999999999994,3.048,"[5.284700000704447, 19.43100000000004, 4.439999999999998]","[5.7148500007044465, 19.43100000000004, 4.439999999999998]","[6.145000000704447, 19.43100000000004, 4.439999999999998]",
Basic Wall:STB 150:2648921,1_LQ$EaFn3cAHjyu1GbAtt,Basic Wall:STB 150:2648921,0WFrv2PrD9tuny4N65wuZ2,0.8602999999999994,3.0480000000000023,"[9.089700000704461, 19.431000000000026, 4.439999999999998]","[9.51985000070446, 19.431000000000026, 4.439999999999998]","[9.95000000070446, 19.431000000000026, 4.439999999999998]",
Basic Wall:STB 150:2648921,1_LQ$EaFn3cAHjyu1GbAtt,Basic Wall:STB 150:2648921,0WFrv2PrD9tuny4N65wuXT,0.8602999999999994,3.048,"[12.859700000704454, 19.58100000000001, 4.439999999999998]","[13.289850000704453, 19.58100000000001, 4.439999999999998]","[13.720000000704452, 19.58100000000001, 4.439999999999998]",
Basic Wall:STB 150:2648921,1_LQ$EaFn3cAHjyu1GbAtt,Basic Wall:STB 150:2648921,0WFrv2PrD9tuny4N65wuWm,0.8602999999999994,3.048,"[16.014700000704448, 19.581000000000003, 4.439999999999998]","[16.44485000070445, 19.581000000000003, 4.439999999999998]","[16.875000000704446, 19.581000000000003, 4.439999999999998]",
Basic Wall:STB 150:2648921,1_LQ$EaFn3cAHjyu1GbAtt,Basic Wall:STB 150:2648921,0WFrv2PrD9tuny4N65wudi,0.8602999999999994,3.048,"[19.809700000704453, 19.580999999999992, 4.439999999999998]","[20.23985000070445, 19.580999999999992, 4.439999999999998]","[20.67000000070445, 19.580999999999992, 4.439999999999998]",
Basic Wall:STB 150:2648921,1_LQ$EaFn3cAHjyu1GbAtt,Basic Wall:STB 150:2648921,0WFrv2PrD9tuny4N65wucs,0.8903000000000012,3.048,"[22.925000000704447, 19.580999999999985, 4.439999999999998]","[23.37015000070445, 19.580999999999985, 4.439999999999998]","[23.815300000704447, 19.580999999999985, 4.439999999999998]",
Basic Wall:STB 150:2648921,1_LQ$EaFn3cAHjyu1GbAtt,Basic Wall:STB 150:2648921,0A61UaGGT6JRqVsT6wwBeu,0.8902999999999969,3.047999999999998,"[26.330000002626747, 19.430999999999973, 4.439999999999998]","[26.775150002626745, 19.430999999999973, 4.439999999999998]","[27.220300002626743, 19.430999999999973, 4.439999999999998]",
Basic Wall:STB 150:2648921,1_LQ$EaFn3cAHjyu1GbAtt,Basic Wall:STB 150:2648921,0A61UaGGT6JRqVsT6wwBhw,0.8902999999999969,3.0479999999999956,"[30.82470000070384, 19.430999999999955, 4.439999999999998]","[31.269850000703837, 19.430999999999955, 4.439999999999998]","[31.715000000703835, 19.430999999999955, 4.439999999999998]",
Basic Wall:STB 150:2648921,1_LQ$EaFn3cAHjyu1GbAtt,Basic Wall:STB 150:2648921,0A61UaGGT6JRqVsT6wwBh4,0.8903000000000012,3.048,"[33.465000000703846, 19.58099999999995, 4.439999999999998]","[33.91015000070385, 19.58099999999995, 4.439999999999998]","[34.35530000070385, 19.58099999999995, 4.439999999999998]",
Basic Wall:STB 285:2700400,0F3XE5P3DDSv_d5Madgnzn,Basic Wall:STB 285:2700400,0F3XE5P3DDSv_d5NedgsZG,0.8603000000000037,3.0479999999999996,"[40.37469999999995, 4.620999999999806, 4.439999999999998]","[40.804849999999945, 4.620999999999806, 4.439999999999998]","[41.23499999999995, 4.620999999999806, 4.439999999999998]",
Basic Wall:STB 285:2700400,0F3XE5P3DDSv_d5Madgnzn,Basic Wall:STB 285:2700400,0F3XE5P3DDSv_d5Nedgn_c,0.8999999999999999,3.048,"[-0.06500000000001932, 4.905999999999933, 4.439999999999998]","[0.3849999999999807, 4.905999999999933, 4.439999999999998]","[0.8349999999999806, 4.905999999999933, 4.439999999999998]",
Basic Wall:STB 300:2702009,0F3XE5P3DDSv_d5Madgn6u,Basic Wall:STB 300:2702009,3RTYh6pXvCwx3K4EiVz84y,3.048,1.689999999999999,"[38.675999999999995, 16.439999999999976, 5.419999999999998]","[40.199999999999996, 16.439999999999976, 5.419999999999998]","[41.724, 16.439999999999976, 5.419999999999998]",
Basic Wall:STB 300:2702009,0F3XE5P3DDSv_d5Madgn6u,Basic Wall:STB 300:2702009,3RTYh6pXvCwx3K4EiVz82v,3.048,1.689999999999999,"[38.67599999999998, 14.599999999999973, 5.419999999999998]","[40.19999999999998, 14.599999999999973, 5.419999999999998]","[41.72399999999998, 14.599999999999973, 5.419999999999998]",
Basic Wall:STB 300:2702009,0F3XE5P3DDSv_d5Madgn6u,Basic Wall:STB 300:2702009,3RTYh6pXvCwx3K4EiVz80h,3.0480000000000045,1.689999999999999,"[38.67599999999998, 12.759999999999975, 5.419999999999998]","[40.19999999999998, 12.759999999999975, 5.419999999999998]","[41.72399999999998, 12.759999999999975, 5.419999999999998]",
Basic Wall:STB 300:2702009,0F3XE5P3DDSv_d5Madgn6u,Basic Wall:STB 300:2702009,3RTYh6pXvCwx3K4EiVz8DD,3.048,1.689999999999999,"[38.67599999999998, 10.919999999999973, 5.419999999999998]","[40.19999999999998, 10.919999999999973, 5.419999999999998]","[41.72399999999998, 10.919999999999973, 5.419999999999998]",
Basic Wall:STB 300:2702009,0F3XE5P3DDSv_d5Madgn6u,Basic Wall:STB 300:2702009,3RTYh6pXvCwx3K4EiVz8BH,3.048,1.689999999999999,"[38.67599999999998, 9.079999999999913, 5.419999999999998]","[40.19999999999998, 9.079999999999913, 5.419999999999998]","[41.72399999999998, 9.079999999999913, 5.419999999999998]",
Basic Wall:STB 300:2702009,0F3XE5P3DDSv_d5Madgn6u,Basic Wall:STB 300:2702009,3RTYh6pXvCwx3K4EiVz89f,3.0480000000000045,1.69,"[38.67599999999997, 7.239999999999976, 5.419999999999998]","[40.199999999999974, 7.239999999999976, 5.419999999999998]","[41.723999999999975, 7.239999999999976, 5.419999999999998]",
Stützen 3:Stützen 3:2703872,0F3XE5P3DDSv_d5Madgsa1,Stützen 3:Stützen 3:2703872:1,03Ns66$9f2Nwpc_CGShOQ$,0.25000000178813053,0.400000000000196,"[39.84999999999999, 6.054999999999919, 4.619999999999999]","[39.975000000894056, 6.054999999999919, 4.619999999999999]","[40.10000000178812, 6.054999999999919, 4.619999999999999]",
Basic Wall:STB 130:2709678,0TiGTKMgb1e8m$FHyeteZP,Basic Wall:STB 130:2709678,3xvb7qt6L3axh4CfOhTAfV,0.8602999999999994,3.0479999999999996,"[37.3800000007038, 2.8710000000033324, 4.439999999999998]","[37.8101500007038, 2.8710000000033324, 4.439999999999998]","[38.240300000703805, 2.8710000000033324, 4.439999999999998]",
Basic Wall:STB 130:2709678,0TiGTKMgb1e8m$FHyeteZP,Basic Wall:STB 130:2709678,3xvb7qt6L3axh4CfOhTAhe,0.8602999999999994,3.0479999999999987,"[34.4497000007038, 2.871000000003342, 4.439999999999998]","[34.8798500007038, 2.871000000003342, 4.439999999999998]","[35.3100000007038, 2.871000000003342, 4.439999999999998]",
Basic Wall:STB 130:2709678,0TiGTKMgb1e8m$FHyeteZP,Basic Wall:STB 130:2709678,21yalNJRf3m8G9p2YOKHVq,0.8602999999999994,3.0480000000000005,"[30.130000000704463, 2.871000000003355, 4.439999999999998]","[30.56015000070446, 2.871000000003355, 4.439999999999998]","[30.990300000704462, 2.871000000003355, 4.439999999999998]",
Basic Wall:STB 130:2709678,0TiGTKMgb1e8m$FHyeteZP,Basic Wall:STB 130:2709678,21yalNJRf3m8G9p2YOKHO5,0.8602999999999994,3.0479999999999996,"[26.559999999999334, 2.871000000003367, 4.439999999999998]","[26.990149999999332, 2.871000000003367, 4.439999999999998]","[27.420299999999333, 2.871000000003367, 4.439999999999998]",
Basic Wall:STB 130:2710037,0TiGTKMgb1e8m$FHyetefY,Basic Wall:STB 130:2710037,21yalNJRf3m8G9p2YOKHP7,0.8602999999999994,3.048,"[22.89970000000001, 2.8610000000000038, 4.439999999999998]","[23.329850000000008, 2.8610000000000038, 4.439999999999998]","[23.76000000000001, 2.8610000000000038, 4.439999999999998]",
Basic Wall:STB 130:2710037,0TiGTKMgb1e8m$FHyetefY,Basic Wall:STB 130:2710037,21yalNJRf3m8G9p2YOKHR0,0.8602999999999994,3.048,"[19.83470000070446, 2.8610000000000135, 4.439999999999998]","[20.264850000704456, 2.8610000000000135, 4.439999999999998]","[20.695000000704457, 2.8610000000000135, 4.439999999999998]",
Basic Wall:STB 130:2710037,0TiGTKMgb1e8m$FHyetefY,Basic Wall:STB 130:2710037,21yalNJRf3m8G9p2YOKH40,0.8602999999999994,3.0480000000000005,"[15.974700000704447, 2.8610000000000255, 4.439999999999998]","[16.404850000704446, 2.8610000000000255, 4.439999999999998]","[16.835000000704447, 2.8610000000000255, 4.439999999999998]",
Basic Wall:STB 130:2710037,0TiGTKMgb1e8m$FHyetefY,Basic Wall:STB 130:2710037,21yalNJRf3m8G9p2YOKH5G,0.8602999999999994,3.0480000000000014,"[12.879700000704453, 2.861000000000036, 4.439999999999998]","[13.309850000704452, 2.861000000000036, 4.439999999999998]","[13.740000000704452, 2.861000000000036, 4.439999999999998]",
Basic Wall:STB 130:2710037,0TiGTKMgb1e8m$FHyetefY,Basic Wall:STB 130:2710037,21yalNJRf3m8G9p2YOKH6o,0.8602999999999994,3.0480000000000014,"[8.879699999999993, 2.861000000000049, 4.439999999999998]","[9.309849999999992, 2.861000000000049, 4.439999999999998]","[9.739999999999991, 2.861000000000049, 4.439999999999998]",
Basic Wall:STB 130:2710104,0TiGTKMgb1e8m$FHyeteel,Basic Wall:STB 130:2710104,21yalNJRf3m8G9p2YOKH7U,3.048,0.6979999999999994,"[9.115999999999993, 2.6960000000000424, 4.439999999999998]","[10.639999999999993, 2.6960000000000424, 4.439999999999998]","[12.163999999999993, 2.6960000000000424, 4.439999999999998]",
Basic Wall:STB 250:2710832,0TiGTKMgb1e8m$FHyeter7,Basic Wall:STB 250:2710832,21yalNJRf3m8G9p2YOKHwr,3.048,0.8702999999999996,"[6.141000002089424, 0.5000000000000027, 4.439999999999998]","[7.665000002089424, 0.5000000000000027, 4.439999999999998]","[9.189000002089424, 0.5000000000000027, 4.439999999999998]",
Basic Wall:STB 290:2712117,0TiGTKMgb1e8m$FHyeth92,Basic Wall:STB 290:2712117,21yalNJRf3m8G9p2YOKHaq,0.8103000000000002,3.048,"[1.73499999999998, 2.8810000072266084, 4.439999999999998]","[2.14014999999998, 2.8810000072266084, 4.439999999999998]","[2.54529999999998, 2.8810000072266084, 4.439999999999998]",
Basic Wall:STB 290:2712117,0TiGTKMgb1e8m$FHyeth92,Basic Wall:STB 290:2712117,21yalNJRf3m8G9p2YOKHbx,0.8103,3.0480000000000005,"[0.48469999999999347, 2.8810000072266124, 4.439999999999998]","[0.8898499999999935, 2.8810000072266124, 4.439999999999998]","[1.2949999999999935, 2.8810000072266124, 4.439999999999998]",
Basic Wall:STB 500:2732657,0T2SwqOsrApRkr5ruWeuQw,Basic Wall:STB 500:2732657,0T2SwqOsrApRkr5qqWeuQu,0.5000000000009606,2.079999999999995,"[69.34471403158409, 16.167158869290038, 8.78]","[69.59471403158457, 16.167158869290038, 8.78]","[69.84471403158506, 16.167158869290038, 8.78]",
Basic Wall:STB 500:2732657,0T2SwqOsrApRkr5ruWeuQw,Basic Wall:STB 500:2732657,0T2SwqOsrApRkr5qqWeuQ$,0.5000000000009432,2.0799999999999947,"[69.34471403158409, 13.007158869290038, 8.78]","[69.59471403158456, 13.007158869290038, 8.78]","[69.84471403158503, 13.007158869290038, 8.78]",
Basic Wall:STB 500:2732657,0T2SwqOsrApRkr5ruWeuQw,Basic Wall:STB 500:2732657,0T2SwqOsrApRkr5qqWeuQ_,0.5000000000009432,2.079999999999993,"[69.34471403158409, 10.107158869290043, 8.78]","[69.59471403158456, 10.107158869290043, 8.78]","[69.84471403158503, 10.107158869290043, 8.78]",
Basic Wall:STB 500:2732657,0T2SwqOsrApRkr5ruWeuQw,Basic Wall:STB 500:2732657,0T2SwqOsrApRkr5qqWeuQz,0.5000000000009606,2.0799999999999916,"[69.34471403158408, 7.192158869290046, 8.78]","[69.59471403158456, 7.192158869290046, 8.78]","[69.84471403158504, 7.192158869290046, 8.78]",
Basic Wall:STB 390:2732855,0T2SwqOsrApRkr5ruWeuVy,Basic Wall:STB 390:2732855,0T2SwqOsrApRkr5qqWeuVo,1.639999999999991,0.3900000000009643,"[66.54925106312155, -0.19411101266769704, 8.78]","[67.36925106312154, -0.19411101266769704, 8.78]","[68.18925106312153, -0.19411101266769704, 8.78]",
Basic Wall:STB 390:2732855,0T2SwqOsrApRkr5ruWeuVy,Basic Wall:STB 390:2732855,0T2SwqOsrApRkr5qqWeuVn,1.639999999999991,0.3900000000009643,"[62.84425106312156, -0.19411101266769695, 8.78]","[63.664251063121554, -0.19411101266769695, 8.78]","[64.48425106312155, -0.19411101266769695, 8.78]",
Basic Wall:STB 390:2732855,0T2SwqOsrApRkr5ruWeuVy,Basic Wall:STB 390:2732855,0T2SwqOsrApRkr5qqWeuVm,1.6399999999999824,0.39000000000096424,"[59.20425106312157, -0.1941110126676969, 8.78]","[60.024251063121554, -0.1941110126676969, 8.78]","[60.84425106312155, -0.1941110126676969, 8.78]",
Basic Wall:STB 390:2732855,0T2SwqOsrApRkr5ruWeuVy,Basic Wall:STB 390:2732855,0T2SwqOsrApRkr5qqWeuVt,1.639999999999991,0.39000000000096424,"[55.624251063121555, -0.19411101266769681, 8.78]","[56.444251063121555, -0.19411101266769681, 8.78]","[57.26425106312155, -0.19411101266769681, 8.78]",
Basic Wall:STB 390:2732855,0T2SwqOsrApRkr5ruWeuVy,Basic Wall:STB 390:2732855,0T2SwqOsrApRkr5qqWeuVs,1.639999999999991,0.39000000000096424,"[51.96425106312156, -0.19411101266769676, 8.78]","[52.78425106312156, -0.19411101266769676, 8.78]","[53.60425106312155, -0.19411101266769676, 8.78]",
Basic Wall:STB 390:2732855,0T2SwqOsrApRkr5ruWeuVy,Basic Wall:STB 390:2732855,0T2SwqOsrApRkr5qqWeuVr,1.639999999999991,0.39000000000096424,"[48.324251063121565, -0.19411101266769676, 8.78]","[49.14425106312156, -0.19411101266769676, 8.78]","[49.96425106312156, -0.19411101266769676, 8.78]",
Basic Wall:STB 390:2732855,0T2SwqOsrApRkr5ruWeuVy,Basic Wall:STB 390:2732855,0T2SwqOsrApRkr5qqWeuVq,1.639999999999991,0.39000000000096424,"[44.68925106312156, -0.19411101266769668, 8.78]","[45.50925106312155, -0.19411101266769668, 8.78]","[46.32925106312155, -0.19411101266769668, 8.78]",
Basic Wall:STB 390:2732855,0T2SwqOsrApRkr5ruWeuVy,Basic Wall:STB 390:2732855,0T2SwqOsrApRkr5qqWeuUB,1.639999999999991,0.39000000000096424,"[41.04925106312159, -0.1941110126676966, 8.78]","[41.86925106312158, -0.1941110126676966, 8.78]","[42.68925106312158, -0.1941110126676966, 8.78]",
Basic Wall:STB 390:2732855,0T2SwqOsrApRkr5ruWeuVy,Basic Wall:STB 390:2732855,0T2SwqOsrApRkr5qqWeuUA,1.6399999999999955,0.39000000000096424,"[37.4392510638254, -0.1941110126676965, 8.78]","[38.2592510638254, -0.1941110126676965, 8.78]","[39.079251063825396, -0.1941110126676965, 8.78]",
Basic Wall:STB 390:2732855,0T2SwqOsrApRkr5ruWeuVy,Basic Wall:STB 390:2732855,0T2SwqOsrApRkr5qqWeuU9,1.64,0.39000000000096424,"[33.769251063826054, -0.19411101266769645, 8.78]","[34.589251063826055, -0.19411101266769645, 8.78]","[35.409251063826055, -0.19411101266769645, 8.78]",
Basic Wall:STB 390:2732855,0T2SwqOsrApRkr5ruWeuVy,Basic Wall:STB 390:2732855,0T2SwqOsrApRkr5qqWeuU8,1.6399999999999955,0.3900000000009643,"[30.14425106382606, -0.19411101266769643, 8.78]","[30.96425106382606, -0.19411101266769643, 8.78]","[31.78425106382606, -0.19411101266769643, 8.78]",
Basic Wall:STB 390:2732855,0T2SwqOsrApRkr5ruWeuVy,Basic Wall:STB 390:2732855,0T2SwqOsrApRkr5qqWeuUF,1.6399999999999955,0.3900000000009643,"[26.49925106347382, -0.19411101266769634, 8.78]","[27.31925106347382, -0.19411101266769634, 8.78]","[28.139251063473818, -0.19411101266769634, 8.78]",
Basic Wall:STB 390:2732855,0T2SwqOsrApRkr5ruWeuVy,Basic Wall:STB 390:2732855,0T2SwqOsrApRkr5qqWeuUE,1.6399999999999955,0.39000000000096424,"[22.851751063826036, -0.1941110126676963, 8.78]","[23.671751063826036, -0.1941110126676963, 8.78]","[24.491751063826033, -0.1941110126676963, 8.78]",
Basic Wall:STB 390:2732855,0T2SwqOsrApRkr5ruWeuVy,Basic Wall:STB 390:2732855,0T2SwqOsrApRkr5qqWeuUD,1.6399999999999932,0.39000000000096424,"[19.239251063826018, -0.1941110126676962, 8.78]","[20.059251063826014, -0.1941110126676962, 8.78]","[20.87925106382601, -0.1941110126676962, 8.78]",
Basic Wall:STB 390:2732855,0T2SwqOsrApRkr5ruWeuVy,Basic Wall:STB 390:2732855,0T2SwqOsrApRkr5qqWeuUC,1.6399999999999955,0.39000000000096424,"[15.581751063826033, -0.19411101266769615, 8.78]","[16.401751063826033, -0.19411101266769615, 8.78]","[17.22175106382603, -0.19411101266769615, 8.78]",
Basic Wall:STB 390:2732855,0T2SwqOsrApRkr5ruWeuVy,Basic Wall:STB 390:2732855,0T2SwqOsrApRkr5qqWeuU3,1.6399999999999955,0.39000000000096424,"[11.924251063473804, -0.19411101266769615, 8.78]","[12.7442510634738, -0.19411101266769615, 8.78]","[13.5642510634738, -0.19411101266769615, 8.78]",
Basic Wall:STB 390:2732855,0T2SwqOsrApRkr5ruWeuVy,Basic Wall:STB 390:2732855,0T2SwqOsrApRkr5qqWeuU2,1.6399999999999944,0.39000000000096424,"[8.341751065211014, -0.19411101266769606, 8.78]","[9.16175106521101, -0.19411101266769606, 8.78]","[9.981751065211007, -0.19411101266769606, 8.78]",
Basic Wall:STB 390:2732855,0T2SwqOsrApRkr5ruWeuVy,Basic Wall:STB 390:2732855,0T2SwqOsrApRkr5qqWeuU1,1.6399999999999948,0.39000000000096424,"[1.0092510631215816, -0.1941110126676959, 8.78]","[1.829251063121579, -0.1941110126676959, 8.78]","[2.6492510631215764, -0.1941110126676959, 8.78]",
Basic Wall:STB 390:2732855,0T2SwqOsrApRkr5ruWeuVy,Basic Wall:STB 390:2732855,0T2SwqOsrApRkr5qqWeuU0,1.6399999999999948,0.39000000000096424,"[4.6892510647374195, -0.19411101266769598, 8.78]","[5.509251064737417, -0.19411101266769598, 8.78]","[6.329251064737415, -0.19411101266769598, 8.78]",
Basic Wall:STB 285:2735441,3kYdubp8fEieUNws6tPHpH,Basic Wall:STB 285:2735441,3kYdubp8fEieUNwtAtPHpJ,0.8999999999999999,3.048,"[-0.06500000003497564, 17.690999999999583, 7.7499999999999964]","[0.3849999999650243, 17.690999999999583, 7.7499999999999964]","[0.8349999999650243, 17.690999999999583, 7.7499999999999964]",
Basic Wall:STB 285:2735441,3kYdubp8fEieUNws6tPHpH,Basic Wall:STB 285:2735441,3kYdubp8fEieUNwtAtPHpK,0.8603000000000037,3.048,"[40.39469999999999, 17.690999999999452, 7.7499999999999964]","[40.82485, 17.690999999999452, 7.7499999999999964]","[41.254999999999995, 17.690999999999452, 7.7499999999999964]",
Basic Wall:STB 285:2735441,3kYdubp8fEieUNws6tPHpH,Basic Wall:STB 285:2735441,3kYdubp8fEieUNwtAtPHpL,1.9800000000000004,3.047999999999998,"[63.857500000000044, 17.690999999999367, 7.7499999999999964]","[64.84750000000005, 17.690999999999367, 7.7499999999999964]","[65.83750000000005, 17.690999999999367, 7.7499999999999964]",
Basic Wall:STB 285:2735518,3kYdubp8fEieUNws6tPHmU,Basic Wall:STB 285:2735518,3kYdubp8fEieUNwtAtPHmX,0.8603000000000037,3.0480000000000005,"[40.37893333570731, 4.656336248036365, 7.7499999999999964]","[40.809083335707314, 4.656336248036365, 7.7499999999999964]","[41.23923333570731, 4.656336248036365, 7.7499999999999964]",
Basic Wall:STB 285:2735518,3kYdubp8fEieUNws6tPHmU,Basic Wall:STB 285:2735518,3kYdubp8fEieUNwtAtPHmW,0.8999999999999999,3.0480000000000005,"[-0.060766664292680184, 4.656336248036495, 7.7499999999999964]","[0.38923333570731977, 4.656336248036495, 7.7499999999999964]","[0.8392333357073197, 4.656336248036495, 7.7499999999999964]",
Basic Wall:STB 290:2736265,3kYdubp8fEieUNws6tPM49,Basic Wall:STB 290:2736265,3kYdubp8fEieUNwtAtPM4B,0.8102999999999994,3.0480000000000005,"[1.7449795103144758, 2.875872075601202, 7.7499999999999964]","[2.1501295103144757, 2.875872075601202, 7.7499999999999964]","[2.555279510314475, 2.875872075601202, 7.7499999999999964]",
Basic Wall:STB 290:2736265,3kYdubp8fEieUNws6tPM49,Basic Wall:STB 290:2736265,3kYdubp8fEieUNwtAtPM4C,0.8102999999999999,3.0480000000000005,"[0.49467951031445745, 2.875872075601206, 7.7499999999999964]","[0.8998295103144573, 2.875872075601206, 7.7499999999999964]","[1.3049795103144572, 2.875872075601206, 7.7499999999999964]",
Wandsystem 1. OG1:Wandsystem 1. OG:2739315,3kYdubp8fEieUNws6tPMtp,Wandsystem 1. OG1:Wandsystem 1. OG:2739315:1,3LOtPcgWr3ux5SSs5s$0gH,0.10437336276251585,0.7408947489254594,"[3.5006266388533396, 0.195888987333271, 7.929999999999999]","[3.5528133202345975, 0.195888987333271, 7.929999999999999]","[3.6050000016158554, 0.195888987333271, 7.929999999999999]",
Wandsystem 1. OG1:Wandsystem 1. OG:2739315,3kYdubp8fEieUNws6tPMtp,Wandsystem 1. OG1:Wandsystem 1. OG:2739315:2,1_8KLze3r09f$NCsJD6PF9,0.37999999999999545,0.210888987333266,"[3.5006266388533396, 0.195888987333271, 7.929999999999999]","[3.6906266388533373, 0.195888987333271, 7.929999999999999]","[3.880626638853335, 0.195888987333271, 7.929999999999999]",
Basic Wall:STB 250:2739834,3kYdubp8fEieUNws6tPM$w,Basic Wall:STB 250:2739834,3kYdubp8fEieUNwtAtPM$y,3.048,0.8702999999999997,"[5.894680021205645, 0.4958889873332737, 7.7499999999999964]","[7.418680021205645, 0.4958889873332737, 7.7499999999999964]","[8.942680021205646, 0.4958889873332737, 7.7499999999999964]",
